"","UniqueID","YEAR","id","EEZ_grid","GEAR_DEPTH","GEAR_TEMPERATURE","START_LONGITUDE","START_LATITUDE","PHpa.fit","PHpa.se","PHpa.low","PHpa.hi","PHcpueFit","PHcpueSE","PHcpueLow","PHcpueHi","PHpredBio","PHstdBio","ATFpa.fit","ATFpa.se","ATFpa.low","ATFpa.hi","ATFcpueFit","ATFcpueSE","ATFcpueLow","ATFcpueHi","ATFpredBio","ATFstdBio","SpatOver"
"427","42_2011","2011",42,"1 g583",190.8,4.28,-169.825374901377,52.5113992594753,0.316660497526493,0.068175364699121,0.45028421233677,0.183036782716216,4.60324201186864,0.185826625023199,4.96746219691411,4.23902182682317,1.45766490571318,0.213546644054508,0.973140455319798,0.0121808992652044,0.997015017879599,0.949265892759997,6.09034260211758,0.182810104110904,6.44865040617496,5.73203479806021,5.92675877287827,0.57792931535218,0.123
"428","42_2013","2013",42,"1 g583",214,4.2,-169.825374901377,52.5113992594753,0.226332100855239,0.0569761439466475,0.338005342990668,0.11465885871981,4.3955272915184,0.188878054058604,4.76572827747327,4.02532630556354,0.994848926255898,0.145744504591222,0.939410989031888,0.026596882924971,0.991540879564831,0.887281098498945,5.19757501508861,0.188318059723449,5.56667841214657,4.82847161803065,4.88265908549182,0.476117205122218,0.069
"429","42_2015","2015",42,"1 g583",283.875,4.5125,-169.825374901377,52.5113992594753,0.228039822650017,0.0598493392334367,0.345344527547553,0.110735117752481,4.70368338588513,0.217166524572949,5.12932977404811,4.27803699772215,1.07262712511908,0.157138943246319,0.864753954833512,0.054782814470431,0.972128271195557,0.757379638471468,5.43241290254399,0.189604446139078,5.80403761697659,5.0607881881114,4.69770054176352,0.458081552138568,0.072
"430","42_2017","2017",42,"1 g583",224.333333333333,4.8,-169.825374901377,52.5113992594753,0.224720379830169,0.056200933275734,0.334874209050607,0.11456655060973,4.38194824827663,0.187762975016733,4.74996367930942,4.01393281724383,0.984713074748866,0.144259611139045,0.956497769936234,0.019907813958585,0.995517085295061,0.917478454577408,5.24341046936605,0.18678121096401,5.60950164285551,4.87731929587659,5.01531042080893,0.489052284537158,0.071
"431","43_1993","1993",43,"1 g584",124.888888888889,5,-168.92148994726,52.6562991040022,0.805219675949097,0.0382548590626019,0.880199199711797,0.730240152186398,4.8801116621374,0.111882143171543,5.09940066275362,4.66082266152117,3.92956193118169,0.575677413731546,0.883662681335692,0.0301925139095719,0.942840008598453,0.824485354072931,7.01684157358117,0.124001733528526,7.25988497129708,6.77379817586526,6.2005210394185,0.604624385175988,0.348
"432","43_1996","1996",43,"1 g584",120.857142857143,4.78571428571429,-168.92148994726,52.6562991040022,0.716203787689988,0.048863131342557,0.811975525121399,0.620432050258576,4.90646732075161,0.11325111848723,5.12843951298658,4.68449512851664,3.51403047929945,0.514802416535168,0.933610200701389,0.0186544446561926,0.970172912227527,0.897047489175251,6.73818281628594,0.12370229925192,6.9806393228197,6.49572630975217,6.29083621147536,0.613431186254445,0.316
"433","43_1999","1999",43,"1 g584",125.5,4.2,-168.92148994726,52.6562991040022,0.752369124402638,0.0455248997636441,0.841597927939381,0.663140320865896,4.82731542313702,0.11409328377154,5.05093825932923,4.6036925869448,3.63192307812095,0.53207357998194,0.974452905811939,0.00779894969398476,0.989738847212149,0.959166964411729,6.81792013080369,0.123704313505734,7.06038058527493,6.57545967633245,6.64374208305537,0.647843696795506,0.345
"434","43_2001","2001",43,"1 g584",97.2857142857143,4.95714285714286,-168.92148994726,52.6562991040022,0.803316114238135,0.0407966258703403,0.883277500944001,0.723354727532268,5.32541341217815,0.116178566562048,5.55312340263976,5.09770342171653,4.2779904089826,0.62672188344182,0.766011575030487,0.054921051088285,0.873656835163526,0.658366314897448,6.09980917069613,0.132024681018493,6.35857754549238,5.84104079589988,4.67252443023035,0.455626582490035,0.286
"435","43_2003","2003",43,"1 g584",171.285714285714,5,-168.92148994726,52.6562991040022,0.356086027398673,0.0563460172789969,0.466524221265507,0.245647833531839,4.47909855094359,0.119110279192828,4.71255469816153,4.24564240372565,1.59494440933266,0.233657972234605,0.99022824316503,0.00314946847179973,0.996401201369757,0.984055284960302,7.29371519269536,0.124156767021674,7.53706245605784,7.05036792933287,7.22244278140881,0.704273882536103,0.165
"436","43_2005","2005",43,"1 g584",145.4,4.9,-168.92148994726,52.6562991040022,0.546187460578248,0.0603157115496272,0.664406255215517,0.427968665940978,4.66766205746154,0.114112505574076,4.89132256838673,4.44400154653635,2.54941848600236,0.373487596389628,0.992988940821525,0.00225763921501766,0.99741391368296,0.988563967960091,7.44650356812864,0.123483311036561,7.6885308577603,7.20447627849698,7.39429569093976,0.721031580656195,0.269
"437","43_2007","2007",43,"1 g584",148.666666666667,3.73333333333333,-168.92148994726,52.6562991040022,0.690154045783423,0.0538431188670991,0.795686558762937,0.584621532803909,4.74640417831723,0.11489568363654,4.97159971824485,4.52120863838961,3.27575004658898,0.479894539869041,0.985987129884526,0.00431412121404845,0.994442807464061,0.977531452304991,6.9815192037035,0.125375318142315,7.22725482726243,6.73578358014456,6.88368808189331,0.671241279208424,0.322
"438","43_2009","2009",43,"1 g584",145.625,4,-168.92148994726,52.6562991040022,0.670910672464041,0.0545815828336497,0.777890574817994,0.563930770110087,4.90977605440088,0.114573966110997,5.13434102797844,4.68521108082333,3.29402115430594,0.482571241298034,0.991634122069923,0.00267933684447909,0.996885622285102,0.986382621854744,7.12573502460114,0.124216388485691,7.36919914603309,6.88227090316919,7.06612199522325,0.689030750767529,0.333
"439","43_2011","2011",43,"1 g584",191.111111111111,4.52222222222222,-168.92148994726,52.6562991040022,0.453120891857729,0.0605254339207883,0.571750742342474,0.334491041372984,4.46626498270788,0.123584755913875,4.70849110429908,4.22403886111669,2.02375797223754,0.296478787172585,0.996308597932527,0.00128974074231943,0.998836489787474,0.993780706077581,6.60461255751841,0.124793168721178,6.84920716821192,6.3600179468249,6.58023227706873,0.6416507370179,0.19
"440","43_2013","2013",43,"1 g584",145,4.63333333333333,-168.92148994726,52.6562991040022,0.688765185960855,0.0541704920290882,0.794939350337868,0.582591021583842,4.53457950937341,0.11651641348006,4.76295167979433,4.30620733895249,3.12326049902786,0.457554953447335,0.986019901202309,0.00452686757947022,0.994892561658071,0.977147240746547,6.72488357008994,0.129224753014774,6.9781640859989,6.47160305418099,6.63086903337711,0.646588421682725,0.296
"441","43_2015","2015",43,"1 g584",173.666666666667,5.31111111111111,-168.92148994726,52.6562991040022,0.647002414861427,0.0559076304387927,0.756581370521461,0.537423459201393,4.70136419333274,0.118134198605804,4.93290722260011,4.46982116406536,3.04179398622933,0.445620180000595,0.991676382673503,0.00269010366873145,0.996948985864217,0.986403779482789,6.91333740838027,0.123444557176384,7.15528874044598,6.67138607631455,6.85579343334395,0.668521219938948,0.298
"442","43_2017","2017",43,"1 g584",137.8,5.12,-168.92148994726,52.6562991040022,0.762380067248493,0.045260890423393,0.851091412478344,0.673668722018643,4.69992585605748,0.114721880762056,4.92478074235111,4.47507096976385,3.58312979020404,0.52492540563391,0.989058366956526,0.0036771668565463,0.996265613995357,0.981851119917695,6.83873595703898,0.127058690231714,7.08777098989314,6.58970092418482,6.76390901771585,0.659561398989512,0.346
"443","44_1993","1993",44,"1 g585",129.090909090909,4.97272727272727,-167.55493997059,52.9544725034346,0.891021405060154,0.0270234887992897,0.943987443106761,0.838055367013546,4.50833865204933,0.101018579245832,4.70633506737116,4.3103422367275,4.01702624023599,0.588490859126224,0.990757387384435,0.00360247743772304,0.997818243162372,0.983696531606498,7.78344595348025,0.120983894281889,8.02057438627275,7.54631752068774,7.71150657771804,0.751963406573753,0.443
"444","44_1996","1996",44,"1 g585",169.833333333333,4.85,-167.55493997059,52.9544725034346,0.528508630097761,0.0690574360000502,0.66386120465786,0.393156055537663,3.9836363732856,0.113647082262914,4.20638465452091,3.76088809205029,2.10538620245279,0.308437252080571,0.998683502893421,0.000567349485858924,0.999795507885705,0.997571497901138,7.53407078125962,0.123754715273496,7.77663002319567,7.29151153932357,7.52415219887533,0.733694131234204,0.226
"445","44_1999","1999",44,"1 g585",152.666666666667,4.45555555555556,-167.55493997059,52.9544725034346,0.720335479408605,0.0565570876120288,0.831187371128182,0.609483587689029,4.09944967785039,0.111469482505307,4.31792986356079,3.88096949213999,2.95297904900581,0.432608868750899,0.999148651339143,0.00036935862990326,0.999872594253753,0.998424708424532,7.73202811721877,0.124322729146844,7.97570066634658,7.48835556809096,7.72544546543547,0.753322613544039,0.326
"446","44_2001","2001",44,"1 g585",136,4.87,-167.55493997059,52.9544725034346,0.687782629164299,0.0623627295221037,0.810013579027623,0.565551679300976,4.14289481063671,0.109983268123279,4.35846201615833,3.92732760511508,2.84941108521085,0.41743625190783,0.99625411777105,0.00155683451360342,0.999305513417713,0.993202722124388,7.68363799878189,0.129672624980743,7.93779634374414,7.42947965381963,7.65485599574857,0.746439302538721,0.312
"447","44_2003","2003",44,"1 g585",115.875,5.29375,-167.55493997059,52.9544725034346,0.895763650927731,0.0259208777358981,0.946568571290091,0.844958730565371,4.94115600265541,0.0989288306280128,5.13505651068631,4.7472554946245,4.42610794074208,0.648420973341634,0.994840462993846,0.0020388175343309,0.998836545361134,0.990844380626557,7.82941745761056,0.118525159232074,8.06172676970542,7.59710814551569,7.78902128850139,0.759522010770324,0.492
"448","44_2005","2005",44,"1 g585",69.2,5.07,-167.55493997059,52.9544725034346,0.975362250999012,0.00705297792499651,0.989186087732005,0.961538414266019,6.19709253202273,0.101470972556499,6.39597563823346,5.99820942581199,6.04441012168285,0.885500838852228,0.967260421849539,0.0124617053819927,0.991685364398245,0.942835479300834,6.05479532506658,0.120128736821831,6.29024764923737,5.81934300089579,5.85656388033652,0.571084480301103,0.506
"449","44_2007","2007",44,"1 g585",111.272727272727,3.63636363636364,-167.55493997059,52.9544725034346,0.955358919121234,0.012564231148733,0.979984812172751,0.930733026069718,5.17021244344061,0.0991291464881468,5.36450557055738,4.97591931632384,4.93940857159258,0.723619070434845,0.994178454302309,0.00228759466320026,0.998662139842182,0.989694768762436,7.16740370802254,0.121482705835654,7.40550981146042,6.92929760458466,7.12567833980249,0.694838201140752,0.503
"450","44_2009","2009",44,"1 g585",106.833333333333,3.85,-167.55493997059,52.9544725034346,0.954544497212317,0.0125301213540221,0.9791035350662,0.929985459358433,5.41473875668235,0.0981978373329109,5.60720651785486,5.22227099550985,5.1686090840334,0.757196746658973,0.995994858444909,0.00159573230772442,0.999122493768049,0.992867223121769,7.17422510559324,0.120056456409455,7.40953576015577,6.93891445103071,7.14549131849725,0.696770201691298,0.528
"451","44_2011","2011",44,"1 g585",144.583333333333,4.60833333333333,-167.55493997059,52.9544725034346,0.864443821051356,0.0328537233563094,0.928837118829723,0.80005052327299,4.41697875714394,0.10492970897175,4.62264098672857,4.21131652755931,3.81822999432818,0.559367381571224,0.999373727447442,0.000272857780332474,0.999908528696894,0.998838926197991,7.8671385395417,0.123456916587325,8.10911409605286,7.62516298303054,7.86221156660722,0.766658931461225,0.429
"452","44_2013","2013",44,"1 g585",99.2727272727273,4.57272727272727,-167.55493997059,52.9544725034346,0.966287816275132,0.00942035772301054,0.984751717412232,0.947823915138031,5.22357684179709,0.100650018645275,5.42085087834183,5.02630280525235,5.04747865960546,0.739451244569912,0.989871041137192,0.00404003914573161,0.997789517862826,0.981952564411558,6.55945820845701,0.123525476916185,6.80156814321273,6.31734827370129,6.49301772610124,0.633146283291853,0.468
"453","44_2015","2015",44,"1 g585",123.8,5.51,-167.55493997059,52.9544725034346,0.957094486557975,0.0115897087779635,0.979810315762784,0.934378657353167,4.99848737689205,0.0997445782338827,5.19398675023046,4.80298800355364,4.78402470955302,0.70085546945308,0.996952137496676,0.00123964680936895,0.999381845243039,0.994522429750313,7.63988893616553,0.120277297319305,7.87563243891137,7.40414543341969,7.61660360514743,0.742709240500113,0.521
"454","44_2017","2017",44,"1 g585",133.333333333333,5.13333333333333,-167.55493997059,52.9544725034346,0.898091376415335,0.0259092892971115,0.948873583437673,0.847309169392996,4.48650806250608,0.104285505986416,4.69090765423946,4.28210847077271,4.02929420115459,0.590288104757431,0.998874228745133,0.00049030481444898,0.999835226181453,0.997913231308813,7.50336280454085,0.123814391365881,7.74603901161797,7.26068659746372,7.49491573438066,0.730843228986242,0.431
"455","45_1993","1993",45,"1 g586",149.727272727273,5.00909090909091,-166.11259299656,53.1873099638635,0.777623810793094,0.0391911641944783,0.854438492614271,0.700809128971916,4.30939939115389,0.107630369387514,4.52035491515342,4.09844386715437,3.35109157677853,0.490932008677442,0.985356547795892,0.00477578732469221,0.994717090952289,0.975996004639495,7.93041239462659,0.108443533762082,8.14296172080027,7.71786306845291,7.81428377976702,0.761985403467872,0.374
"456","45_1996","1996",45,"1 g586",223.333333333333,4.76666666666667,-166.11259299656,53.1873099638635,0.318752883756009,0.0485395450349671,0.413890392024544,0.223615375487473,3.97563999812292,0.123440500406353,4.21758337891937,3.73369661732646,1.26724671417741,0.18565054419643,0.994671106386634,0.00196074942529539,0.998514175260213,0.990828037513055,6.61340065434772,0.110054456218602,6.82910738853618,6.39769392015926,6.57815854583814,0.641448523613197,0.119
"457","45_1999","1999",45,"1 g586",246.428571428571,4.34285714285714,-166.11259299656,53.1873099638635,0.364425015238812,0.0534971188489958,0.469279368182844,0.259570662294781,3.88304087609634,0.13453760128738,4.14673457461961,3.61934717757308,1.41507723044434,0.207307586575592,0.996502877175565,0.00134576947408156,0.999140585344765,0.993865169006365,6.4567372896135,0.112060786493466,6.67637643114069,6.23709814808631,6.43415728626661,0.627406691889783,0.13
"458","45_2001","2001",45,"1 g586",170,4.66666666666667,-166.11259299656,53.1873099638635,0.403080805701345,0.0596841046257462,0.520061650767808,0.286099960634883,3.92932318273404,0.118165738955501,4.16092803108682,3.69771833438125,1.58383475435741,0.232030417419182,0.994850637532204,0.00187076529355279,0.998517337507567,0.99118393755684,7.5573124738858,0.120269170224142,7.79304004752512,7.32158490024648,7.51839713267536,0.733132943982248,0.17
"459","45_2003","2003",45,"1 g586",202.533333333333,5.08,-166.11259299656,53.1873099638635,0.400521572615153,0.0539202871971565,0.50620533552158,0.294837809708727,4.26250608057588,0.118798016122425,4.49535019217584,4.02966196897593,1.70722563867391,0.2501070749208,0.997254303782752,0.00100412634833691,0.999222391425492,0.995286216140011,7.4501554173594,0.109774445054906,7.66531332966701,7.23499750505178,7.42969955381204,0.724483877436728,0.181
"460","45_2005","2005",45,"1 g586",221.888888888889,4.76666666666667,-166.11259299656,53.1873099638635,0.360183814931604,0.052585646824378,0.463251682707385,0.257115947155823,4.18091947944313,0.121638644017523,4.41933122171748,3.94250773716878,1.50589952802768,0.220612974376469,0.998608614044834,0.000528955743508071,0.99964536730211,0.997571860787558,7.0698032348298,0.110778295871244,7.28692869473744,6.85267777492216,7.05996640990307,0.688430508148247,0.152
"461","45_2007","2007",45,"1 g586",238.5,4.34285714285714,-166.11259299656,53.1873099638635,0.485927843221529,0.0575876680727773,0.598799672644172,0.373056013798885,4.14982640097413,0.127652553359658,4.40002540555906,3.8996273963892,2.01651619276912,0.295417872763242,0.995863517144753,0.00155134722854012,0.998904157712692,0.992822876576814,6.59594547041877,0.11264103544298,6.81672189988701,6.37516904095053,6.56866145506624,0.640522444557515,0.189
"462","45_2009","2009",45,"1 g586",199.526315789474,4.03157894736842,-166.11259299656,53.1873099638635,0.540189842514537,0.0580900515732846,0.654046343598175,0.426333341430899,4.49522640607271,0.116365225003738,4.72330224708004,4.26715056506538,2.42827564436361,0.355740275189955,0.998682118323957,0.000494705826369848,0.999651741743642,0.997712494904273,7.14831369142756,0.110677971567586,7.36524251570003,6.93138486715509,7.13889305979903,0.696126793164291,0.248
